code,term
302253005,Delivered by cesarean section - pregnancy at term
302254004,Delivered by cesarean delivery following previous cesarean delivery
302375005,Operative termination of pregnancy
302382009,Breech extraction with internal podalic version
302383004,Forceps delivery
302384005,Controlled cord traction of placenta
30476003,Barton's forceps delivery
30479005,Legal abortion with afibrinogenemia
304968002,Fetal Danforth operation
306727001,"Breech presentation, delivery, no version"
307733001,Inevitable abortion complete
307734007,Complete inevitable abortion complicated by genital tract and pelvic infection
307735008,Complete inevitable abortion complicated by delayed or excessive hemorrhage
307737000,Inevitable abortion incomplete
307738005,Complete inevitable abortion without complication
307746006,Incomplete inevitable abortion complicated by embolism
307748007,Incomplete inevitable abortion without complication
307749004,Incomplete inevitable abortion complicated by genital tract and pelvic infection
307750004,Complete inevitable abortion complicated by embolism
307752007,Incomplete inevitable abortion complicated by delayed or excessive hemorrhage
308037008,Syntocinon induction of labor
30806007,Miscarriage with endometritis
30828007,"Anoxia, in liveborn infant"
309469004,Spontaneous vertex delivery
31041000119106,Obstructed labor due to deep transverse arrest and persistent occipitoposterior position
31207002,Self-induced abortion
31208007,Medical induction of labor
312974005,Preterm premature rupture of membranes
315307003,Repair of obstetric laceration of lower urinary tract
315308008,Dilatation of cervix for delivery
31939001,Repair of obstetric laceration of cervix
320003,"Cervical dilatation, 1cm"
3230006,Illegal abortion with afibrinogenemia
33046001,Illegal abortion with urinary tract infection
33561005,Illegal abortion with acute renal failure
33627001,Prolonged first stage of labor
33654003,Repair of old obstetric laceration of urinary bladder
33807004,Internal and combined version with extraction
34089005,Premature birth of newborn quadruplets
34100008,"Premature birth of identical twins, both living"
34262005,Fourth degree perineal laceration involving rectal mucosa
34270000,Miscarriage complicated by shock
34327003,Parturient hemorrhage associated with hyperfibrinolysis
34500003,Legal abortion without complication
34614007,Miscarriage with complication
34701001,Illegal abortion with postoperative shock
34981006,Hypertonic uterine dysfunction
35347003,Delayed delivery after artificial rupture of membranes
35574001,"Delivery of shoulder presentation, function"
35608009,Stillbirth of immature male (500-999 gms.)
35874009,Normal labor
35882009,Abnormality of forces of labor
359937006,Repair of obstetric laceration of anus
359940006,Partial breech extraction
359943008,Partial breech delivery
359944002,Anal sphincteroplasty for current obstetrical laceration
361096002,Disruption of cesarean wound in the puerperium
36248000,Repair of obstetric laceration of urethra
362972006,Disorder of labor / delivery
3634007,Legal abortion complicated by metabolic disorder
363681007,Pregnancy with abortive outcome
36473002,Legal abortion with oliguria
364738009,Finding of outcome of delivery
36497006,Traumatic extension of episiotomy
366325002,Finding of progress of labor - first stage
366327005,Finding of progress of second stage of labor
366328000,Finding related to ability to push in labor
366329008,Finding of speed of delivery of placenta
366332006,Finding of odor of placenta
367494004,Premature birth of newborn
372456005,Repair of obstetric laceration
373896005,Miscarriage complicated by genital-pelvic infection
373901007,Legal abortion complicated by genital-pelvic infection
37762002,Face OR brow presentation of fetus
37787009,Legal abortion with blood-clot embolism
3798002,"Premature birth of identical twins, both stillborn"
38010008,Intrapartum hemorrhage
38257001,"Term birth of identical twins, one living, one stillborn"
384729004,Delivery of vertex presentation
384730009,Delivery of cephalic presentation
38479009,Frank breech delivery
386216000,"Human parturition, function"
386343008,Labor suppression
386561000,Fetal craniotomy
386562007,Fetal cranioclasis
386639001,Termination of pregnancy
386641000,Therapeutic abortion procedure
387615001,Removal of ectopic pregnancy from fallopian tube
387616000,Fimbrial extraction of tubal pregnancy
387617009,Aspiration of ectopic pregnancy from fallopian tube
387692004,Hypotonic uterine inertia
387696001,Primary hypotonic uterine dysfunction
387699008,Primary uterine inertia
387700009,Prolonged latent phase of labor
387709005,Removal of ectopic fetus from abdominal cavity
387710000,Removal of extrauterine ectopic fetus
387711001,Pubiotomy to assist delivery
38905006,Illegal abortion with amniotic fluid embolism
391896006,Therapeutic abortion by aspiration curettage
391897002,Aspiration curettage of uterus for termination of pregnancy
39199000,Miscarriage with laceration of urinary bladder
39213008,"Premature birth of identical twins, one living, one stillborn"
39239006,Legal abortion with electrolyte imbalance
39246002,Legal abortion with sepsis
39333005,"Cervical dilatation, 8cm"
39406005,Legally induced abortion
3950001,Birth
397949005,Poor fetal growth affecting management
397952002,Trauma to perineum during delivery
398019008,Perineal laceration during delivery
399031001,Fourth degree perineal laceration
399363000,Late fetal death affecting management of mother
4006006,Fetal tachycardia affecting management of mother
40219000,Delivery by Malstrom's extraction with episiotomy
40405003,Illegal abortion with cerebral anoxia
40444006,Miscarriage with acute necrosis of liver
40500006,Illegal abortion with laceration of uterus
40704000,Wright's obstetrical version with extraction
40792007,Kristeller maneuver
408796008,Stillbirth - unknown if fetal death intrapartum or prior to labor
408817009,Amniotomy at delivery
408818004,Induction of labor by artificial rupture of membranes
408819007,Delivery of placenta by maternal effort
408840008,Extra-amniotic termination of pregnancy
41059002,Cesarean hysterectomy
413338003,Incomplete miscarriage with complication
416055001,Total breech extraction
417121007,Breech extraction
41806003,Legal abortion with laceration of broad ligament
42390009,Repair of obstetric laceration of urinary bladder and urethra
42599006,Trauma from instrument during delivery
42783002,"Spontaneous placental expulsion, Schultz mechanism"
428508008,Abortion due to Brucella abortus
42857002,Second stage of labor
43306002,Miscarriage complicated by embolism
43715006,Secondary uterine inertia
43808007,"Cervical dilatation, 4cm"
44101005,Illegal abortion with air embolism
441619002,Repair of obstetric laceration of perineum and anal sphincter and mucosa of rectum
44223004,Premature rupture of membranes
445086005,Chemical pregnancy
4451004,Illegal abortion with renal tubular necrosis
445912000,Excision of fallopian tube and surgical removal of ectopic pregnancy
447972007,Medical termination of pregnancy using prostaglandin
44814008,Miscarriage with laceration of periurethral tissue
449807005,Type 3a third degree laceration of perineum
449808000,Type 3b third degree laceration of perineum
449809008,Type 3c third degree laceration of perineum
4504004,Potter's obstetrical version with extraction
450483001,Cesarean section through inverted T shaped incision of uterus
450484007,Cesarean section through J shaped incision of uterus
450562009,Laparoscopic excision of ruptured ectopic tubal pregnancy
450563004,Laparoscopic excision of ectopic ovarian pregnancy
450678004,Intraamniotic injection of abortifacient
450679007,Extraamniotic injection of abortifacient
450798003,Delivery of occipitoposterior presentation
45384004,Multiple birth
45718005,Vaginal delivery with forceps including postpartum care
45757002,Labor problem
4576001,Legal abortion complicated by renal failure
46311005,Perineal laceration involving fourchette
46502006,Hematoma of vagina during delivery
47236005,Third stage hemorrhage
472839005,Termination of pregnancy after first trimester
47537002,Miscarriage with postoperative shock
48204000,"Spontaneous unassisted delivery, medical personnel present"
48433002,Legal abortion with complication
48485000,Miscarriage in third trimester
48739004,Miscarriage with cardiac arrest and/or cardiac failure
48775002,Repair of obstetric laceration of pelvic floor
48782003,Delivery normal
4886009,Premature birth of newborn male
48975005,Stimulated labor
49279000,Slow slope active phase of labor
49550006,Premature pregnancy delivered
49632008,Illegally induced abortion
49815007,Damage to coccyx during delivery
49964003,Ectopic fetus
50758004,Term birth of newborn twins
50770000,Miscarriage with defibrination syndrome
51096002,Legal abortion with pulmonary embolism
51707007,Legal abortion with salpingo-oophoritis
51920004,Precipitate labor
51953009,Legal abortion with perforation of broad ligament
51954003,Miscarriage with perforation of periurethral tissue
52342006,Legal abortion with acute renal failure
52483005,Term birth of newborn sextuplets
52660002,Induced abortion following intra-amniotic injection with hysterotomy
52942000,Term birth of stillborn twins
5300004,Hemoglobin Bart's hydrops syndrome
53098006,Legal abortion with salpingitis
53183006,Miscarriage with intravascular hemolysis
53247006,Illegal abortion with laceration of bladder
53443007,Prolonged labor
53638009,Therapeutic abortion
54044001,Legal abortion with laceration of vagina
54155004,Illegal abortion with uremia
54212005,Irregular uterine contractions
54529009,Illegal abortion with cardiac arrest AND/OR failure
54650005,Premature birth of stillborn twins
54812001,"Delivery of brow presentation, function"
54844002,Prolapse of gravid uterus
54973000,Total breech delivery with forceps to aftercoming head
5556001,Manually assisted spontaneous delivery
55581002,Meconium in amniotic fluid first noted during labor AND/OR delivery in liveborn infant
55589000,Illegal abortion with pulmonary embolism
55669006,Repair of obstetrical laceration of perineum
5577003,Legal abortion with laceration of bowel
55933000,Legal abortion with perforation of bowel
55976003,Miscarriage with blood-clot embolism
56620000,Delivery of placenta following delivery of infant outside of hospital
57271003,Extraperitoneal cesarean section
5740008,Pelvic hematoma during delivery
57411006,Colpoperineorrhaphy following delivery
57420002,Listeria abortion
57469000,Miscarriage with acute renal failure
57734001,Legal abortion complicated by embolism
57759005,First degree perineal laceration
57797005,Induced termination of pregnancy
58699001,"Cervical dilatation, 2cm"
58705005,Bracht maneuver
58990004,Miscarriage complicated by damage to pelvic organs and/or tissues
59204004,Miscarriage with septic embolism
59363009,Inevitable abortion
59403008,Premature birth of newborn female
5945005,Legal abortion with urinary tract infection
59859005,Legal abortion with laceration of bladder
60265009,Miscarriage with air embolism
609204004,Subchorionic hematoma
609446006,Induced termination of pregnancy with complication
609447002,Induced termination of pregnancy complicated by damage to pelvic organs and/or tissues
609449004,Induced termination of pregnancy complicated by embolism
609450004,Induced termination of pregnancy complicated by genital-pelvic infection
609451000,Induced termination of pregnancy complicated by metabolic disorder
609452007,Induced termination of pregnancy complicated by renal failure
609453002,Induced termination of pregnancy complicated by shock
609454008,Induced termination of pregnancy complicated by acute necrosis of liver
609455009,Induced termination of pregnancy complicated by acute renal failure
609456005,Induced termination of pregnancy complicated by afibrinogenemia
609457001,Induced termination of pregnancy complicated by air embolism
609458006,Induced termination of pregnancy complicated by amniotic fluid embolism
609459003,Induced termination of pregnancy complicated by blood-clot embolism
609460008,Induced termination of pregnancy complicated by cardiac arrest and/or failure
609461007,Induced termination of pregnancy complicated by cerebral anoxia
609462000,Induced termination of pregnancy complicated by defibrination syndrome
609463005,Induced termination of pregnancy complicated by electrolyte imbalance
609464004,Induced termination of pregnancy complicated by endometritis
609465003,Induced termination of pregnancy complicated by fat embolism
609466002,Induced termination of pregnancy complicated by intravascular hemolysis
609467006,Induced termination of pregnancy complicated by laceration of bowel
609468001,Induced termination of pregnancy complicated by laceration of broad ligament
609469009,Induced termination of pregnancy complicated by laceration of cervix
609470005,Induced termination of pregnancy complicated by laceration of uterus
609471009,Induced termination of pregnancy complicated by laceration of vagina
609472002,Induced termination of pregnancy complicated by acute renal failure with oliguria
609473007,Induced termination of pregnancy complicated by parametritis
609474001,Induced termination of pregnancy complicated by pelvic peritonitis
609475000,Induced termination of pregnancy complicated by perforation of bowel
609476004,Induced termination of pregnancy complicated by perforation of cervix
609477008,Induced termination of pregnancy complicated by perforation of uterus
609478003,Induced termination of pregnancy complicated by perforation of vagina
609479006,Induced termination of pregnancy complicated by postoperative shock
609480009,Induced termination of pregnancy complicated by pulmonary embolism
609482001,Induced termination of pregnancy complicated by renal tubular necrosis
609483006,Induced termination of pregnancy complicated by salpingitis
609484000,Induced termination of pregnancy complicated by salpingo-oophoritis
609485004,Induced termination of pregnancy complicated by sepsis
609486003,Induced termination of pregnancy complicated by septic embolism
609487007,Induced termination of pregnancy complicated by septic shock
609489005,Induced termination of pregnancy complicated by soap embolism
609490001,Induced termination of pregnancy complicated by uremia
609491002,Induced termination of pregnancy complicated by urinary tract infection
609492009,Induced termination of pregnancy without complication
609493004,Induced termination of pregnancy complicated by tetanus
609494005,Induced termination of pregnancy complicated by pelvic disorder
609498008,Induced termination of pregnancy complicated by laceration of urinary bladder
609499000,Induced termination of pregnancy complicated by laceration of periurethral tissue
609500009,Induced termination of pregnancy complicated by perforation of urinary bladder
609501008,Induced termination of pregnancy complicated by perforation of broad ligament
609502001,Induced termination of pregnancy complicated by perforation of periurethral tissue
609503006,Induced termination of pregnancy complicated by urinary bladder damage
609504000,Induced termination of pregnancy complicated by bowel damage
609505004,Induced termination of pregnancy complicated by broad ligament damage
609506003,Induced termination of pregnancy complicated by cardiac arrest
609507007,Induced termination of pregnancy complicated by cardiac failure
609508002,Induced termination of pregnancy complicated by cervix damage
609510000,Induced termination of pregnancy complicated by infectious disease
609511001,Induced termination of pregnancy complicated by periurethral tissue damage
609512008,Induced termination of pregnancy complicated by oliguria
609513003,Induced termination of pregnancy complicated by uterus damage
609514009,Induced termination of pregnancy complicated by vaginal damage
609525000,Miscarriage of tubal ectopic pregnancy
61007003,Separation of symphysis pubis during delivery
6134000,Illegal abortion with oliguria
61353001,Repair of obstetric laceration of urinary bladder
61568004,Miscarriage with salpingo-oophoritis
61586001,Delivery by vacuum extraction
61714007,Metabolic disturbance in labor AND/OR delivery
61752008,Illegal abortion complicated by shock
61810006,Illegal abortion with defibrination syndrome
61893009,Laparoscopic treatment of ectopic pregnancy with oophorectomy
62129004,Contraction ring dystocia
6234006,Second degree perineal laceration
62472004,Cervix fully dilated
62508004,Mid forceps delivery
6251000119101,Induced termination of pregnancy in first trimester
6261000119104,Induced termination of pregnancy in second trimester
62657007,Cardiac arrest AND/OR failure following anesthesia AND/OR sedation in labor AND/OR delivery
62726004,Fetal clavicotomy
62774004,"Cervical dilatation, 9cm"
62888008,Legal abortion with perforation of bladder
63407004,Episioproctotomy
63596003,Laparoscopic treatment of ectopic pregnancy with salpingectomy
6383007,Premature labor
64229006,Traumatic lesion during delivery
6473009,Suture of old obstetrical laceration of uterus
64814003,Miscarriage with electrolyte imbalance
64954002,Avulsion of inner symphyseal cartilage during delivery
65243006,Delivery by midwife
65539006,Impetigo herpetiformis
66131005,Miscarriage with fat embolism
66231000,"Fetal OR intrauterine asphyxia, not clear if noted before OR after onset of labor in liveborn infant"
6647006,Legal abortion with defibrination syndrome
66895001,"Cervical dilatation, 6cm"
67465009,Miscarriage with sepsis
6802007,Illegal abortion with perforation of broad ligament
68189005,Illegal abortion with perforation of periurethral tissue
6825008,Perineal laceration involving rectovaginal septum
68509000,Stillbirth of immature female (500-999 gms.)
6891008,"Uterine incoordination, second degree"
6893006,First stage of labor
69162008,Cleidotomy
69270005,Rupture of uterus during AND/OR after labor
69302000,Abortion on demand
69422002,Trial forceps delivery
698586005,Complete legal abortion complicated by excessive hemorrhage
698587001,Complete illegal abortion complicated by excessive hemorrhage
698636009,Complete legal abortion with complication
698716002,Preterm spontaneous labor with preterm delivery
698717006,Preterm spontaneous labor with term delivery
699999008,Obstetrical version with extraction
700000006,Vaginal delivery of fetus
700041001,Induced termination of pregnancy under unsafe conditions
700073007,Aspiration of ectopic pregnancy from cornu of fallopian tube
70112005,Stillbirth of mature female (2500 gms. or more)
702452007,Quadruplet birth
702453002,Quintuplet birth
702454008,Sextuplet birth
707207004,Incomplete induced termination of pregnancy
70823006,Illegal abortion with intravascular hemolysis
709004006,Emergency lower segment cesarean section with inverted T incision
71096001,Inversion of uterine contraction
71166009,Forceps delivery with rotation of fetal head
71216006,Legal abortion with laceration of periurethral tissue
712653003,Delivery by cesarean section for footling breech presentation
712654009,Delivery by cesarean section for breech presentation
712655005,Delivery by cesarean section for flexed breech presentation
713202001,Antepartum stillbirth
713232009,Prolonged second stage of labor due to poor maternal effort
71362000,Illegal abortion with septic embolism
714812005,Induced termination of pregnancy
715880002,Obstructed labor due to fetal abnormality
7166002,Legal abortion with laceration of cervix
71848002,Bolt's sign
72059007,Destructive procedure on fetus to facilitate delivery
724484007,Incomplete legal abortion without complication
724488005,Preterm delivery following induction of labor
724489002,Preterm delivery following Cesarean section
724490006,Intrapartum hemorrhage co-occurrent and due to obstructed labor with uterine rupture
72492007,Footling breech delivery
72543004,"Stillbirth of immature fetus, sex undetermined (500-999 gms.)"
72613009,Miscarriage with oliguria
7266006,Intrapartum hemorrhage due to total placenta previa
73280003,Illegal abortion with laceration of vagina
73341009,Removal of ectopic fetus from ovary without oophorectomy
734275002,Delivery by outlet vacuum extraction
734276001,Delivery by mid-vacuum extraction
735492001,Obstructed labor due to shoulder dystocia
736018001,Elective upper segment cesarean section with bilateral tubal ligation
736020003,Emergency upper segment cesarean section with bilateral tubal ligation
736026009,Elective lower segment cesarean section with bilateral tubal ligation
736118004,Emergency lower segment cesarean section with bilateral tubal ligation
737321001,Excessive hemorrhage due to and following molar pregnancy
740597009,Umbilical cord complication during labor and delivery
74369005,Miscarriage with perforation of cervix
74522004,"Cervical dilatation, 7cm"
74978008,Illegal abortion with complication
749781000000109,Incomplete termination of pregnancy
75013000,Legal abortion with perforation of vagina
7504005,Trauma to vulva during delivery
75697004,"Term birth of identical twins, both stillborn"
75825001,Legal abortion with fat embolism
75928003,Pinard maneuver
75947000,Legal abortion with endometritis
762612009,Quadruplets with all four stillborn
762613004,Quintuplets with all five stillborn
762614005,Sextuplets with all six stillborn
76472002,Legal abortion with perforation of periurethral tissue
76771005,Parturient hemorrhage associated with hypofibrinogenemia
77099001,Illegal abortion with perforation of uterus
77206006,Puerperal pelvic sepsis
77259008,Prolonged second stage of labor
7768008,Failure of cervical dilation
77814006,Stillbirth of premature male (1000-2499 gms.)
7802000,Illegal abortion without complication
7809009,Miscarriage with laceration of uterus
785341006,Intrapartum hemorrhage due to leiomyoma
785867009,Excessive hemorrhage due to and following induced termination of pregnancy
785868004,Secondary hemorrhage due to and following induced termination of pregnancy
785869007,Secondary hemorrhage due to and following illegally induced termination of pregnancy
785870008,Secondary hemorrhage due to and following legally induced termination of pregnancy
785871007,Excessive hemorrhage due to and following legally induced termination of pregnancy
785872000,Excessive hemorrhage due to and following illegally induced termination of pregnancy
7860005,Stillbirth of mature male (2500 gms. or more)
788180009,Lower uterine segment cesarean section
7888004,Term birth of newborn quadruplets
7910003,Miscarriage with salpingitis
79179003,Desultory labor
79255005,Mentum presentation of fetus
79414005,Retraction ring dystocia
796731000000105,Extra-amniotic injection of abortifacient
796741000000101,Intra-amniotic injection of abortifacient
79748007,Maternal dystocia
79839005,Perineal laceration involving vulva
80002007,Fetal malpresentation
80438008,Illegal abortion with perforation of bladder
8071005,Miscarriage with perforation of bowel
81130000,Removal of intraligamentous ectopic pregnancy
81448000,"Hemorrhage in early pregnancy, delivered"
816966004,Augmentation of labor using oxytocin
816967008,Fetal distress due to augmentation of labor with oxytocin
816969006,Inefficient uterine activity with oxytocin augmentation
820947007,Third stage hemorrhage due to retention of placenta
82153002,Miscarriage with pulmonary embolism
82204006,Illegal abortion with parametritis
82338001,Illegal abortion with septic shock
82688001,Removal of product of conception of ectopic pregnancy
82897000,"Spontaneous placental expulsion, Duncan mechanism"
83094001,Perineal hematoma during delivery
83121003,"Term birth of fraternal twins, both stillborn"
8333008,Term birth of newborn triplets
83922009,Miscarriage with parametritis
8393005,Tetanic contractions of uterus
84007008,Shock during AND/OR following labor AND/OR delivery
840448004,Fetal cystic hygroma co-occurrent with hydrops
84143004,Illegal abortion with perforation of cervix
84195007,Classical cesarean section
84275009,Obstetrical hysterotomy
84382006,"Premature birth of fraternal twins, both stillborn"
84457005,Spontaneous onset of labor
8468007,Legal abortion with uremia
85116003,Miscarriage in second trimester
85331004,Miscarriage with laceration of broad ligament
85403009,"Delivery, medical personnel present"
85467007,Miscarriage with perforation of urinary bladder
85542007,Perineal laceration involving skin
85548006,Episiotomy
85632001,Miscarriage with laceration of vagina
85652000,Legal abortion with perforation of cervix
85991008,Miscarriage with pelvic peritonitis
860603002,Episiotomy wound
866229004,Trauma to urethra and urinary bladder during delivery
8670007,Illegal abortion with salpingo-oophoritis
86803008,Term birth of newborn quintuplets
87383005,Maternal distress
87662006,"Term birth of fraternal twins, both living"
87814002,Intrapartum hemorrhage due to marginal placenta previa
87967003,Miscarriage with perforation of vagina
87968008,Repair of old obstetrical laceration of cervix
88144003,Removal of ectopic interstitial uterine pregnancy requiring total hysterectomy
88201000119101,Failure of cervical dilation due to primary uterine inertia
88362001,Removal of ectopic fetus from fallopian tube without salpingectomy
89053004,Vaginal cesarean section
89346004,Delivery by Kielland rotation
893721000000103,Defibulation of vulva to facilitate delivery
89700002,Shoulder girdle dystocia
89849000,High forceps delivery
89934007,Crowning
8996006,Illegal abortion complicated by renal failure
90306000,Trial labor
90438006,Delivery by Malstrom's extraction
90450000,Illegal abortion with pelvic peritonitis
90532005,Central laceration during delivery
921611000000101,Intrapartum stillbirth
9221009,Surgical treatment of septic abortion
9293002,Atony of uterus
9343003,Term birth of newborn female
9442009,Parturient hemorrhage associated with afibrinogenemia
9780006,Presentation of prolapsed arm of fetus
